video_id,likes,thumbnail_link,extracted_text,labels,web_entities
K1uiJIl614c,682,https://i.ytimg.com/vi/K1uiJIl614c/default.jpg,BILLY EICHNER,"['News', 'Television presenter', 'White-collar worker', 'Necktie', 'Television show', 'Display device', 'Businessperson', 'Photo caption', 'Advertising']","['Jerrod Carmichael', '2017', 'Speech', 'Interview', 'June', 'Episode', 'June 19', 'Seth Meyers']"
WmYCUljsrDg,8034,https://i.ytimg.com/vi/WmYCUljsrDg/default.jpg,,"['Wood', 'Hut', 'Roof', 'Shack', 'Shed', 'Cottage', 'House', 'Log cabin', 'Rural area', 'Hardwood']","['Log cabin', 'Cottage', 'Cob', 'Wood', 'Forest', 'Lumber', 'Construction', 'Building', 'Hut', 'logs']"
M0kcLjxoYS8,105825,https://i.ytimg.com/vi/M0kcLjxoYS8/default.jpg,,"['Facial expression', 'Animation', 'Happiness', 'Animated cartoon', 'Fictional character', 'Film', 'Television show', 'Screenshot', 'Fiction', 'Photo caption']",['light-hearted']
qIkuNJPtfw4,19458,https://i.ytimg.com/vi/qIkuNJPtfw4/default.jpg,,"['Smile', 'Happiness', 'Facial expression', 'Food', 'Junk food', 'Finger food', 'Advertising', 'Fast food', 'Food craving']","['Maren Morris', 'Bella Thorne', 'Dailymotion', 'YouTube', 'Girl', 'Girl', 'Song']"
S9KxqRUcnCU,807408,https://i.ytimg.com/vi/S9KxqRUcnCU/default.jpg,,['Sports venue'],"['Snow', 'Winter storm', 'Weather', 'Winter storm warning', 'Severe weather', 'Winter', 'Storm', 'Cold', 'Meteorologist', 'Weather forecasting']"
_hMQe2U4c6w,306788,https://i.ytimg.com/vi/_hMQe2U4c6w/default.jpg,vevo,"['Film', 'Television show']","['Screenshot', 'Computer Keyboard', 'Print Screen', 'Snipping Tool', 'Keyboard shortcut', 'Computer', 'screenshot', 'Windows 10', 'Kevin STRATVERT', 'Windows key']"
HD5PT7bvcis,4212,https://i.ytimg.com/vi/HD5PT7bvcis/default.jpg,ear,"['Happiness', 'Photo caption']","['Album cover', 'Album']"
ejlD0Sg-8ig,56728,https://i.ytimg.com/vi/ejlD0Sg-8ig/default.jpg,2017 TRENDS GO AWAY,"['Eyewear', 'Glasses', 'Vision Care', 'Sunglasses', 'Goggles', 'Collage', 'Photo caption']","['Photo caption', 'Subtitle']"
4LlQwTgB5Rc,4873,https://i.ytimg.com/vi/4LlQwTgB5Rc/default.jpg,DEMATTHEWS BAND,"['White', 'Sketch', 'Line art']","['NPR', 'Musical ensemble', 'Monochrome', 'Mumford & Sons', 'Antimatter', 'Dave Matthews Band', 'Color', 'Album', 'Art', 'Image']"
O5GhCbhGWQ0,17443,https://i.ytimg.com/vi/O5GhCbhGWQ0/default.jpg,8 KITCHEN GADGETS TEST,"['Fruit', 'Food', 'Produce', 'Tableware', 'Kitchen utensil', 'Ingredient', 'Melon', 'Cutlery', 'Mukimono', 'Garnish']","['Yellow pepper', 'Superfood', 'Natural food']"
8jp3SxojXpU,1454,https://i.ytimg.com/vi/8jp3SxojXpU/default.jpg,,"['Traffic collision', 'Collision', 'Earthquake', 'List of nonbuilding structure types', 'Scrap', 'Bridge', 'Hazard', 'Highway', 'Sinkhole', 'Overpass']","['Helicopter', 'Aircraft', 'Train', 'Airplane', 'Eurocopter UH-72 Lakota', 'Flight', 'Bell 407', 'Utility helicopter', 'National Express West Midlands']"
T3-BzlYEhQA,12107,https://i.ytimg.com/vi/T3-BzlYEhQA/default.jpg,,"['Stadium', 'Sports venue', 'Arena', 'Dome', 'Night']","['The Darkness', 'Darkness', 'Spotify Camp Nou', 'The Police', 'Rock and Roll Deserves to Die', 'Album', 'Easter Is Cancelled', 'Rock Escalofriante Para Escuchar Este Halloween', 'Song', 'Lyrics']"
rZQepOFnYi8,32895,https://i.ytimg.com/vi/rZQepOFnYi8/default.jpg,DRIVE THRU IMPRESSIONS,"['Happiness', 'Driving', 'Photo caption', 'Screenshot', 'Kit car']","['Photograph', 'Photography', 'Photojournalism', 'Image', 'Text', 'Cartoon', 'Photo caption', 'Fine art', 'Composition', 'Subtitle']"
FwENtwtY0EI,68910,https://i.ytimg.com/vi/FwENtwtY0EI/default.jpg,,"['Food', 'Ingredient', 'Produce', 'Candy', 'Mixture', 'Recipe', 'Junk food', 'Vegetarian cuisine', 'Comfort food', 'Fast food']","['Pepperoni', 'Italian cuisine', 'Pizza', 'American cuisine', 'Salami', 'Sicilian pizza', 'Vegetarian cuisine', 'Bell pepper', 'Sausage', 'Cooking']"
